,scores,weight,cluster,mean,var,date,doc_id
15,0.4554,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
16,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
17,0.3001,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
18,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
19,-0.32846000000000003,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
20,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
21,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
22,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
23,0.16605,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
24,0.3716,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
25,0.1258,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
26,-0.0048,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
27,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
28,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
29,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
30,0.4953,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
31,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
32,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
33,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
34,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
35,-0.0542,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
36,-0.5365,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
37,0.0907,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
38,-0.0048,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
39,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
40,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
41,0.3694,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
42,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
43,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
44,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
45,-0.0245,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
46,-0.0048,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
47,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
48,-0.11313333333333335,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
49,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
50,0.146275,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
51,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
52,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
53,0.08139999999999999,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
54,-0.12013333333333333,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
55,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
56,-0.0048,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
57,-0.3618,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
58,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
59,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
60,-0.1985,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
61,-0.1814,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
62,0.1878,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
63,0.3716,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
64,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
65,-0.0048,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
66,-0.2715,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
67,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
68,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
69,0.0974,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
70,0.3557,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
71,-0.3439,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
72,0.221475,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
73,0.3694,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
74,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
75,0.0018000000000000002,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
76,-0.0048,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
77,0.0,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
78,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
79,0.004,0.22792022792022792,12,0.010956958333333332,0.03259364126637326,2007-09-03,9
0,-0.1414,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
1,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
2,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
3,-0.2715,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
4,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
5,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
6,0.2016,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
7,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
8,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
9,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
10,0.11753333333333334,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
11,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
12,-0.5336500000000001,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
13,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
14,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
15,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
16,-0.1401,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
17,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
18,-0.3466,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
19,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
20,-0.0278,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
21,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
22,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
23,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
24,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
25,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
26,-0.1401,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
27,-0.1401,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
28,-0.0048,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
29,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
30,-0.3279,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
31,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
32,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
33,0.16902499999999998,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
34,0.004,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
35,0.0,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
36,-0.1596,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
37,-0.44830000000000003,0.10826210826210826,13,-0.05657083333333334,0.022469887067799708,2007-09-03,9
0,-0.2715,0.02040816326530612,0,-0.13575,0.0184280625,2015-12-24,10
1,0.0,0.02040816326530612,0,-0.13575,0.0184280625,2015-12-24,10
0,0.0,0.07142857142857142,1,-0.057928571428571426,0.06399561918367346,2015-12-24,10
1,0.0,0.07142857142857142,1,-0.057928571428571426,0.06399561918367346,2015-12-24,10
2,0.0,0.07142857142857142,1,-0.057928571428571426,0.06399561918367346,2015-12-24,10
3,-0.5095,0.07142857142857142,1,-0.057928571428571426,0.06399561918367346,2015-12-24,10
4,0.3716,0.07142857142857142,1,-0.057928571428571426,0.06399561918367346,2015-12-24,10
5,0.004,0.07142857142857142,1,-0.057928571428571426,0.06399561918367346,2015-12-24,10
6,-0.2716,0.07142857142857142,1,-0.057928571428571426,0.06399561918367346,2015-12-24,10
0,0.004,0.05102040816326531,3,0.06554,0.0195449024,2015-12-24,10
1,0.0,0.05102040816326531,3,0.06554,0.0195449024,2015-12-24,10
2,-0.020900000000000002,0.05102040816326531,3,0.06554,0.0195449024,2015-12-24,10
3,0.0,0.05102040816326531,3,0.06554,0.0195449024,2015-12-24,10
4,0.3446,0.05102040816326531,3,0.06554,0.0195449024,2015-12-24,10
0,0.1867,0.030612244897959183,5,0.06063333333333334,0.007950242222222223,2015-12-24,10
1,-0.0048,0.030612244897959183,5,0.06063333333333334,0.007950242222222223,2015-12-24,10
2,0.0,0.030612244897959183,5,0.06063333333333334,0.007950242222222223,2015-12-24,10
0,0.2381,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
1,0.0,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
2,0.0,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
3,0.004,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
4,0.060450000000000004,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
5,0.004,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
6,0.0,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
7,0.004,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
8,0.004,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
9,-0.514,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
10,0.0,0.11224489795918367,7,-0.018131818181818183,0.02918085648760331,2015-12-24,10
0,0.0,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
1,0.1135,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
2,0.1745,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
3,0.0,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
4,0.3733,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
5,-0.2842,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
6,-0.6435,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
7,0.0,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
8,0.0,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
9,0.004,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
10,0.0,0.11224489795918367,8,-0.023854545454545458,0.06102762247933884,2015-12-24,10
0,0.004,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
1,-0.17149999999999999,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
2,0.1867,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
3,0.0,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
4,-0.0048,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
5,0.0,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
6,-0.019024999999999997,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
7,-0.0048,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
8,0.0,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
9,-0.7618,0.10204081632653061,10,-0.07712250000000001,0.05855536105625001,2015-12-24,10
0,0.46065,0.07142857142857142,11,-0.006436904761904759,0.049783832497165524,2015-12-24,10
1,0.012733333333333338,0.07142857142857142,11,-0.006436904761904759,0.049783832497165524,2015-12-24,10
2,-0.047599999999999996,0.07142857142857142,11,-0.006436904761904759,0.049783832497165524,2015-12-24,10
3,-0.127475,0.07142857142857142,11,-0.006436904761904759,0.049783832497165524,2015-12-24,10
4,0.0,0.07142857142857142,11,-0.006436904761904759,0.049783832497165524,2015-12-24,10
5,0.0,0.07142857142857142,11,-0.006436904761904759,0.049783832497165524,2015-12-24,10
6,-0.34336666666666665,0.07142857142857142,11,-0.006436904761904759,0.049783832497165524,2015-12-24,10
0,0.0,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
1,-0.0048,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
2,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
3,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
4,0.1885,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
5,0.0,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
6,0.18235,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
7,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
8,0.1878,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
9,-0.0048,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
10,0.0,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
11,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
12,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
13,0.0,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
14,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
15,0.0,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
16,-0.19125,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
17,-0.1035,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
18,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
19,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
20,0.0,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
21,0.0,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
22,0.0971,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
23,0.0,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
24,-0.14295,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
25,0.004,0.2653061224489796,12,0.00940192307692308,0.006888319900147929,2015-12-24,10
0,0.0,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
1,0.004,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
2,0.004,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
3,0.004,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
4,0.3716,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
5,0.0,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
6,-0.0991,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
7,0.004,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
8,-0.7618,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
9,-0.2716,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
10,-0.5204,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
11,-0.1797,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
12,-0.0483,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
13,0.22483333333333333,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
14,0.004,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
15,0.0,0.16326530612244897,13,-0.07902916666666666,0.06613466192708334,2015-12-24,10
0,-0.0467,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
1,0.08610000000000001,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
2,0.0,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
3,-0.10565,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
4,0.09100000000000003,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
5,0.05840000000000001,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
6,0.1079,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
7,-0.3378,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
8,0.0,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
9,0.0,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
10,-0.3865,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
11,-0.5299,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
12,0.0,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
13,-0.1884,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
14,0.0,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
15,0.004,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
16,0.11535000000000001,0.05723905723905724,0,-0.0666,0.03304627970588235,2014-11-03,11
0,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
1,0.3694,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
2,0.3546,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
3,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
4,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
5,0.3694,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
6,0.004,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
7,0.1201,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
8,-0.2088,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
9,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
10,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
11,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
12,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
13,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
14,0.004,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
15,0.0,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
16,-0.2842,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
17,0.004,0.06060606060606061,1,0.04069444444444444,0.028204682746913585,2014-11-03,11
0,0.0,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
1,-0.1483,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
2,0.0,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
3,0.004,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
4,0.0,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
5,0.0,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
6,-0.19125,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
7,0.0,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
8,0.004,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
9,0.004,0.03367003367003367,3,-0.032755,0.004788855224999999,2014-11-03,11
0,0.41755,0.013468013468013467,5,0.1422125,0.02879092796875,2014-11-03,11
1,0.1473,0.013468013468013467,5,0.1422125,0.02879092796875,2014-11-03,11
2,0.0,0.013468013468013467,5,0.1422125,0.02879092796875,2014-11-03,11
3,0.004,0.013468013468013467,5,0.1422125,0.02879092796875,2014-11-03,11
0,0.3822,0.02356902356902357,6,-0.10027142857142858,0.1091528648979592,2014-11-03,11
1,-0.767,0.02356902356902357,6,-0.10027142857142858,0.1091528648979592,2014-11-03,11
2,0.0,0.02356902356902357,6,-0.10027142857142858,0.1091528648979592,2014-11-03,11
3,-0.0048,0.02356902356902357,6,-0.10027142857142858,0.1091528648979592,2014-11-03,11
4,0.0,0.02356902356902357,6,-0.10027142857142858,0.1091528648979592,2014-11-03,11
5,0.004,0.02356902356902357,6,-0.10027142857142858,0.1091528648979592,2014-11-03,11
6,-0.3163,0.02356902356902357,6,-0.10027142857142858,0.1091528648979592,2014-11-03,11
0,-0.1774,0.026936026936026935,7,-0.16074375000000002,0.0338740821484375,2014-11-03,11
1,0.0,0.026936026936026935,7,-0.16074375000000002,0.0338740821484375,2014-11-03,11
2,-0.3534,0.026936026936026935,7,-0.16074375000000002,0.0338740821484375,2014-11-03,11
3,-0.1024,0.026936026936026935,7,-0.16074375000000002,0.0338740821484375,2014-11-03,11
4,-0.5299,0.026936026936026935,7,-0.16074375000000002,0.0338740821484375,2014-11-03,11
5,0.04145,0.026936026936026935,7,-0.16074375000000002,0.0338740821484375,2014-11-03,11
6,-0.1683,0.026936026936026935,7,-0.16074375000000002,0.0338740821484375,2014-11-03,11
7,0.004,0.026936026936026935,7,-0.16074375000000002,0.0338740821484375,2014-11-03,11
0,-0.2716,0.016835016835016835,8,-0.03613999999999999,0.03393384940000001,2014-11-03,11
1,-0.17625,0.016835016835016835,8,-0.03613999999999999,0.03393384940000001,2014-11-03,11
2,0.26715,0.016835016835016835,8,-0.03613999999999999,0.03393384940000001,2014-11-03,11
3,0.0,0.016835016835016835,8,-0.03613999999999999,0.03393384940000001,2014-11-03,11
4,0.0,0.016835016835016835,8,-0.03613999999999999,0.03393384940000001,2014-11-03,11
0,-0.393,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
1,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
2,-0.16696666666666668,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
3,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
4,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
5,0.058100000000000006,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
6,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
7,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
8,-0.4913,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
9,0.1823,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
10,-0.00039999999999999975,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
11,0.3694,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
12,0.345,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
13,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
14,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
15,-0.12719999999999998,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
16,-0.44715000000000005,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
17,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
18,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
19,-0.11574999999999996,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
20,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
21,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
22,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
23,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
24,0.0072500000000000064,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
25,-0.25965,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
26,-0.09793333333333333,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
27,-0.4858,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
28,-0.25275,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
29,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
30,0.17985,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
31,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
32,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
33,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
34,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
35,0.0,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
36,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
37,0.1878,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
38,0.004,0.16498316498316498,10,-0.036546428571428584,0.03174363062358277,2014-11-03,11
